,naics,countOsm,countStatcan,osmCompleteness,population density,median income,ale_index,% non-immigrants,% not a visible minority,% postsecondary
3014,7224,1,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3015,44512,2,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3016,44711,2,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3017,45112,1,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3018,45391,1,1,1.0,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3019,56151,1,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3020,81293,2,0,inf,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3021,722512,1,1,1.0,5421.1,24512.0,2.5660009,0.6497175141242938,0.7768361581920904,0.5225988700564972
3022,81293,3,0,inf,2871.3,31424.0,1.2440652,0.6357758620689655,0.7435344827586207,0.47413793103448276
3023,71391,1,1,1.0,3188.2,53376.0,1.8994344,0.6728880157170923,0.9135559921414538,0.6335952848722987
3024,81293,3,0,inf,3188.2,53376.0,1.8994344,0.6728880157170923,0.9135559921414538,0.6335952848722987
3025,447,1,0,inf,7554.3,36224.0,1.7652704,0.53125,0.7375,0.55625
3026,81293,11,0,inf,7554.3,36224.0,1.7652704,0.53125,0.7375,0.55625
3027,81293,6,0,inf,13494.8,28882.0,1.4123778,0.5726495726495726,0.7307692307692307,0.5085470085470085
3028,4481,1,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3029,5221,1,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3030,5312,1,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3031,6111,2,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3032,7224,2,1,2.0,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3033,8131,1,1,1.0,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3034,81293,5,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3035,445291,1,1,1.0,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3036,722511,1,2,0.5,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3037,812114,2,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3038,812115,2,0,inf,6627.1,38464.0,2.1264236,0.7611940298507462,0.8582089552238806,0.582089552238806
3039,4411,3,2,1.5,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3040,4453,2,2,1.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3041,4531,1,1,1.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3042,5221,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3043,6111,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3044,7224,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3045,8131,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3046,44511,1,1,1.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3047,44512,2,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3048,44611,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3049,44711,2,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3050,51912,1,1,1.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3051,56151,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3052,81293,12,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3053,452110,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3054,532112,3,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3055,722511,1,1,1.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3056,722512,5,1,5.0,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3057,812114,1,0,inf,1595.5,25472.0,2.4634793,0.39141414141414144,0.8712121212121212,0.49242424242424243
3058,491,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3059,4411,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3060,5312,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3061,7224,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3062,8123,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3063,44611,1,1,1.0,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3064,71394,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3065,81293,5,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3066,445291,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3067,532112,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3068,722511,2,1,2.0,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3069,722512,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3070,812114,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3071,812115,1,0,inf,4177.6,42880.0,1.6714007,0.9731543624161074,1.051454138702461,0.5480984340044742
3072,6111,1,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3073,6244,1,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3074,8123,1,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3075,44512,2,1,2.0,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3076,44711,2,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3077,54111,1,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3078,81293,7,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3079,451310,1,0,inf,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3080,722512,4,1,4.0,10845.1,32704.0,1.2726923,0.4684601113172542,0.6910946196660482,0.4962894248608534
3081,8131,1,0,inf,6586.7,34176.0,0.97602749,0.6162464985994398,0.7563025210084033,0.4061624649859944
3082,81293,1,0,inf,6586.7,34176.0,0.97602749,0.6162464985994398,0.7563025210084033,0.4061624649859944
3083,2211,1,0,inf,6762.3,37248.0,0.98264617,0.560875512995896,0.5813953488372093,0.45143638850889195
3084,44611,1,1,1.0,6762.3,37248.0,0.98264617,0.560875512995896,0.5813953488372093,0.45143638850889195
3085,81293,6,0,inf,6762.3,37248.0,0.98264617,0.560875512995896,0.5813953488372093,0.45143638850889195
3086,81293,3,0,inf,1125.5,51776.0,0.65253305,0.587431693989071,0.7103825136612022,0.5191256830601093
3087,71391,1,0,inf,1741.4,45248.0,0.62458396,0.7791327913279132,0.8333333333333334,0.5284552845528455
3088,81293,1,0,inf,1741.4,45248.0,0.62458396,0.7791327913279132,0.8333333333333334,0.5284552845528455
3089,447,1,2,0.5,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3090,44512,1,0,inf,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3091,44611,1,1,1.0,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3092,44711,1,2,0.5,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3093,54111,1,0,inf,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3094,81293,2,0,inf,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3095,722511,1,1,1.0,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3096,722512,1,0,inf,4881.2,35840.0,1.5247048,0.6490872210953347,0.7809330628803245,0.5578093306288032
3097,4421,2,1,2.0,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3098,7224,2,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3099,8123,1,1,1.0,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3100,44512,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3101,44521,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3102,44711,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3103,45112,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3104,45322,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3105,54131,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3106,61161,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3107,81293,2,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3108,541212,1,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3109,722511,4,2,2.0,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3110,722512,2,2,1.0,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3111,812115,2,0,inf,5673.6,28736.0,1.2843485,0.7648401826484018,0.7648401826484018,0.3538812785388128
3112,6111,2,0,inf,1449.1,51115.0,0.12217557,0.712742980561555,0.7667386609071274,0.6371490280777538
3113,8131,1,1,1.0,1449.1,51115.0,0.12217557,0.712742980561555,0.7667386609071274,0.6371490280777538
3114,81293,1,0,inf,1449.1,51115.0,0.12217557,0.712742980561555,0.7667386609071274,0.6371490280777538
3115,447,1,0,inf,1970.6,49835.0,0.55447334,0.7805429864253394,0.8597285067873304,0.6561085972850679
3116,6111,1,0,inf,1970.6,49835.0,0.55447334,0.7805429864253394,0.8597285067873304,0.6561085972850679
3117,81293,3,0,inf,1970.6,49835.0,0.55447334,0.7805429864253394,0.8597285067873304,0.6561085972850679
3118,4453,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3119,5221,1,1,1.0,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3120,8123,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3121,44511,1,2,0.5,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3122,44512,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3123,44611,1,1,1.0,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3124,44711,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3125,52421,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3126,81293,6,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3127,812114,1,0,inf,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3128,812115,2,2,1.0,9077.6,24768.0,0.63152033,0.33102386451116245,0.5427251732101617,0.4657428791377983
3129,6111,1,0,inf,4464.4,27541.0,1.3294704,0.5078809106830122,0.7443082311733801,0.3415061295971979
3130,8131,1,1,1.0,4464.4,27541.0,1.3294704,0.5078809106830122,0.7443082311733801,0.3415061295971979
3131,81293,9,0,inf,4464.4,27541.0,1.3294704,0.5078809106830122,0.7443082311733801,0.3415061295971979
3132,8131,1,0,inf,2910.9,47275.0,1.0277116,0.73558648111332,0.8648111332007953,0.5964214711729622
3133,81293,2,0,inf,2910.9,47275.0,1.0277116,0.73558648111332,0.8648111332007953,0.5964214711729622
3134,6111,1,0,inf,2371.5,39936.0,1.3968836,0.52734375,0.927734375,0.56640625
3135,81293,1,0,inf,2371.5,39936.0,1.3968836,0.52734375,0.927734375,0.56640625
3136,6111,1,0,inf,2689.8,33835.0,1.7007691,0.70578231292517,0.6887755102040817,0.4931972789115646
3137,81293,2,0,inf,2689.8,33835.0,1.7007691,0.70578231292517,0.6887755102040817,0.4931972789115646
3138,81293,2,0,inf,7518.2,27712.0,1.2545695,0.2912621359223301,0.44902912621359226,0.4368932038834951
3139,4453,1,1,1.0,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3140,5221,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3141,8123,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3142,44512,1,1,1.0,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3143,44521,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3144,44611,1,1,1.0,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3145,44711,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3146,56151,1,1,1.0,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3147,81293,5,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3148,452110,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3149,722512,2,1,2.0,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3150,812114,1,0,inf,10672.2,24928.0,1.1393052,0.45542635658914726,0.2761627906976744,0.33430232558139533
3151,81293,2,0,inf,8152.4,23776.0,1.2553777,0.47897196261682246,0.4439252336448598,0.2570093457943925
3152,6111,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3153,8131,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3154,44512,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3155,44611,1,1,1.0,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3156,44711,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3157,45391,1,1,1.0,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3158,81293,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3159,522291,1,0,inf,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3160,722512,2,2,1.0,2776.3,41408.0,1.2090852,0.5703883495145631,0.7160194174757282,0.3883495145631068
3161,6111,1,0,inf,2394.4,36651.0,1.0333971,0.6666666666666666,0.8602150537634409,0.4838709677419355
3162,81293,1,0,inf,2394.4,36651.0,1.0333971,0.6666666666666666,0.8602150537634409,0.4838709677419355
3163,6111,1,0,inf,2001.6,35456.0,0.55145454,0.7283464566929134,0.8070866141732284,0.41338582677165353
3164,81293,2,0,inf,2001.6,35456.0,0.55145454,0.7283464566929134,0.8070866141732284,0.41338582677165353
3165,8131,1,1,1.0,2970.1,37952.0,-0.0899425,0.5228136882129277,0.6749049429657795,0.3897338403041825
3166,81293,1,0,inf,2970.1,37952.0,-0.0899425,0.5228136882129277,0.6749049429657795,0.3897338403041825
3167,6111,1,0,inf,2155.6,48512.0,-0.27888629,0.7006369426751592,0.8067940552016986,0.5307855626326964
3168,81293,1,0,inf,2155.6,48512.0,-0.27888629,0.7006369426751592,0.8067940552016986,0.5307855626326964
3169,8131,1,1,1.0,1526.5,55168.0,-0.24168472,0.7755102040816326,0.8469387755102041,0.6122448979591837
3170,81293,1,0,inf,1526.5,55168.0,-0.24168472,0.7755102040816326,0.8469387755102041,0.6122448979591837
3171,44512,1,0,inf,3440.6,38016.0,-0.53267723,0.6363636363636364,0.8051948051948052,0.5584415584415584
3172,44521,1,0,inf,3440.6,38016.0,-0.53267723,0.6363636363636364,0.8051948051948052,0.5584415584415584
3173,44711,1,0,inf,3440.6,38016.0,-0.53267723,0.6363636363636364,0.8051948051948052,0.5584415584415584
3174,812114,1,0,inf,3440.6,38016.0,-0.53267723,0.6363636363636364,0.8051948051948052,0.5584415584415584
3175,5221,1,1,1.0,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3176,6111,1,0,inf,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3177,44512,1,0,inf,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3178,44611,1,1,1.0,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3179,44711,1,0,inf,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3180,81293,2,0,inf,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3181,722511,1,1,1.0,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3182,722512,2,2,1.0,3244.0,41131.0,-0.27666119,0.5952380952380952,0.8123249299719888,0.5182072829131653
3183,51912,1,1,1.0,4682.2,46336.0,-0.16014466,0.36199095022624433,0.6221719457013575,0.5542986425339367
3184,81293,1,0,inf,4682.2,46336.0,-0.16014466,0.36199095022624433,0.6221719457013575,0.5542986425339367
3185,447,1,1,1.0,7705.9,22304.0,1.5178981,0.25763358778625955,0.02862595419847328,0.42938931297709926
3186,6111,1,1,1.0,4284.1,20096.0,1.8129095,0.4,0.2064516129032258,0.32903225806451614
3187,81293,1,0,inf,4284.1,20096.0,1.8129095,0.4,0.2064516129032258,0.32903225806451614
3188,6111,1,0,inf,4327.7,18112.0,1.8440924,0.2022653721682848,0.05663430420711974,0.33171521035598706
3189,8131,1,0,inf,4327.7,18112.0,1.8440924,0.2022653721682848,0.05663430420711974,0.33171521035598706
3190,81293,3,0,inf,4327.7,18112.0,1.8440924,0.2022653721682848,0.05663430420711974,0.33171521035598706
3191,447,3,1,3.0,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3192,491,1,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3193,4411,1,1,1.0,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3194,5221,5,4,1.25,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3195,6111,2,2,1.0,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3196,6112,1,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3197,8111,4,16,0.25,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3198,8131,4,10,0.4,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3199,44314,1,5,0.2,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3200,44411,2,2,1.0,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3201,44511,2,5,0.4,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3202,44512,2,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3203,44611,1,6,0.16666666666666666,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3204,44711,2,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3205,45391,1,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3206,56151,1,17,0.05882352941176471,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3207,71394,1,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3208,81293,108,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3209,445291,1,1,1.0,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3210,451310,1,2,0.5,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3211,532112,1,0,inf,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
3212,722511,29,41,0.7073170731707317,220.8,19760.0,0.020326359,0.02066115702479339,0.0,0.27892561983471076
